"PassengerId","Name","Sex","Age","SibSp","Parch","Salary","Job","Survived","Ticket","Fare","Cabin","Embarked"
260,"Parrish, Mrs. (Lutie Davis)","female",50,0,1,1247.82,"shopkeeper","Alive","230433",26,"U","S"
262,"Asplund, Master. Edvin Rojj Felix","male",3,4,2,225.53,"blacksmith","Alive","347077",31.3875,"U","S"
263,"Taussig, Mr. Emil","male",52,1,1,4406.4,"music teacher","Dead","110413",66.62505,"E67","S"
264,"Harrison, Mr. William","male",40,0,0,3589.14,"doctor","Dead","112059",0,"B94","S"
266,"Reeves, Mr. David","male",36,0,0,1598.68,"bookbinder","Dead","C.A. 17248",10.5,"U","S"
267,"Panula, Mr. Ernesti Arvid","male",16,4,1,105.28,"blacksmith","Dead","3101295",39.6875,"U","S"
268,"Persson, Mr. Ernst Ulrik","male",25,1,0,371.78,"barber","Alive","347083",7.775,"U","S"
269,"Graham, Mrs. William Thompson (Edith Junkins)","female",54.5,0,1,4258.46,"farrier","Alive","PC 17582",66.62505,"C125","S"
270,"Bissette, Miss. Amelia","female",35,0,0,4816.2,"goldsmith","Alive","PC 17760",66.62505,"C99","S"
271,"Cairns, Mr. Alexander","male",28,0,0,2146.97,"dentist","Dead","113798",31,"U","S"
272,"Tornquist, Mr. William Henry","male",25,0,0,251.68,"blacksmith","Alive","LINE",0,"U","S"
273,"Mellinger, Mrs. (Elizabeth Anne Maidment)","female",41,0,1,962.74,"cabinetmaker","Alive","250644",19.5,"U","S"
274,"Natsch, Mr. Charles H","male",37,0,1,2586.68,"music teacher","Dead","PC 17596",29.7,"C118","C"
275,"Healy, Miss. Hanora Nora","female",28,0,0,218.32,"barber","Alive","370375",7.75,"U","Q"
276,"Andrews, Miss. Kornelia Theodosia","female",54.5,1,0,2400.4,"apothecary","Alive","13502",66.62505,"D7","S"
277,"Lindblom, Miss. Augusta Charlotta","female",45,0,0,192.91,"shoemaker","Dead","347073",7.75,"U","S"
278,"Parkes, Mr. Francis Frank","male",28,0,0,676.35,"carpenter-joiner","Dead","239853",0,"U","S"
279,"Rice, Master. Eric","male",7,4,1,381.62,"wigmaker","Dead","382652",29.125,"U","Q"
280,"Abbott, Mrs. Stanton (Rosa Hunt)","female",35,1,1,131.28,"weaver","Alive","C.A. 2673",20.25,"U","S"
281,"Duane, Mr. Frank","male",54.5,0,0,276.26,"wigmaker","Dead","336439",7.75,"U","Q"
282,"Olsson, Mr. Nils Johan Goransson","male",28,0,0,109.53,"wheelwright","Dead","347464",7.8542,"U","S"
283,"de Pelsmaeker, Mr. Alfons","male",16,0,0,163.18,"shoemaker","Dead","345778",9.5,"U","S"
284,"Dorking, Mr. Edward Arthur","male",19,0,0,109.98,"shoemaker","Alive","A/5. 10482",8.05,"U","S"
285,"Smith, Mr. Richard William","male",28,0,0,2769.2,"music teacher","Dead","113056",26,"A19","S"
286,"Stankovic, Mr. Ivan","male",33,0,0,259.93,"wheelwright","Dead","349239",8.6625,"U","C"
287,"de Mulder, Mr. Theodore","male",30,0,0,366.93,"blacksmith","Alive","345774",9.5,"U","S"
288,"Naidenoff, Mr. Penko","male",22,0,0,298.34,"shoemaker","Dead","349206",7.8958,"U","S"
289,"Hosono, Mr. Masabumi","male",42,0,0,1540.89,"shopkeeper","Alive","237798",13,"U","S"
290,"Connolly, Miss. Kate","female",22,0,0,156.31,"wigmaker","Alive","370373",7.75,"U","Q"
291,"Barber, Miss. Ellen Nellie","female",26,0,0,2484.12,"dentist","Alive","19877",66.62505,"U","S"
292,"Bishop, Mrs. Dickinson H (Helen Walton)","female",19,1,0,4790.02,"pharmacist","Alive","11967",66.62505,"B49","C"
293,"Levy, Mr. Rene Jacques","male",36,0,0,994.94,"silversmith","Dead","SC/Paris 2163",12.875,"D","C"
294,"Haas, Miss. Aloisia","female",24,0,0,270.36,"shoemaker","Dead","349236",8.85,"U","S"
295,"Mineff, Mr. Ivan","male",24,0,0,192.74,"blacksmith","Dead","349233",7.8958,"U","S"
296,"Lewy, Mr. Ervin G","male",28,0,0,4243.61,"farrier","Dead","PC 17612",27.7208,"U","C"
297,"Hanna, Mr. Mansour","male",23.5,0,0,379.09,"wigmaker","Dead","2693",7.2292,"U","C"
299,"Saalfeld, Mr. Adolphe","male",28,0,0,3886.88,"surgeon","Alive","19988",30.5,"C106","S"
300,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)","female",50,0,1,3971.86,"hatter","Alive","PC 17558",66.62505,"B58 B60","C"
301,"Kelly, Miss. Anna Katherine Annie Kate","female",28,0,0,11.91,"blacksmith","Alive","9234",7.75,"U","Q"
302,"McCoy, Mr. Bernard","male",28,2,0,112.22,"shoemaker","Alive","367226",23.25,"U","Q"
303,"Johnson, Mr. William Cahoone Jr","male",19,0,0,344.74,"barber","Dead","LINE",0,"U","S"
304,"Keane, Miss. Nora A","female",28,0,0,867,"carpenter-joiner","Alive","226593",12.35,"E101","Q"
305,"Williams, Mr. Howard Hugh Harry","male",28,0,0,275.43,"shoemaker","Dead","A/5 2466",8.05,"U","S"
306,"Allison, Master. Hudson Trevor","male",2.5,1,2,3996,"hatter","Alive","113781",66.62505,"C22 C26","S"
307,"Fleming, Miss. Margaret","female",28,0,0,4767.64,"dentist","Alive","17421",66.62505,"U","C"
308,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)","female",17,1,0,3798.58,"apothecary","Alive","PC 17758",66.62505,"C65","C"
309,"Abelson, Mr. Samuel","male",30,1,0,1380.41,"carpenter-joiner","Dead","P/PP 3381",24,"U","C"
310,"Francatelli, Miss. Laura Mabel","female",30,0,0,2710.19,"surgeon","Alive","PC 17485",56.9292,"E36","C"
312,"Ryerson, Miss. Emily Borie","female",18,2,2,2234.72,"hatter","Alive","PC 17608",66.62505,"B57 B59 B63 B66","C"
313,"Lahtinen, Mrs. William (Anna Sylfven)","female",26,1,1,753.04,"bookbinder","Dead","250651",26,"U","S"
314,"Hendekovic, Mr. Ignjac","male",28,0,0,123.34,"shoemaker","Dead","349243",7.8958,"U","S"
315,"Hart, Mr. Benjamin","male",43,1,1,1441.51,"silversmith","Dead","F.C.C. 13529",26.25,"U","S"
316,"Nilsson, Miss. Helmina Josefina","female",26,0,0,224.78,"wheelwright","Alive","347470",7.8542,"U","S"
317,"Kantor, Mrs. Sinai (Miriam Sternin)","female",24,1,0,1745.42,"cutler","Alive","244367",26,"U","S"
318,"Moraweck, Dr. Ernest","male",54,0,0,1963.78,"breechesmaker","Dead","29011",14,"U","S"
319,"Wick, Miss. Mary Natalie","female",31,0,2,3517.04,"farrier","Alive","36928",66.62505,"C7","S"
320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)","female",40,1,1,2517.21,"surgeon","Alive","16966",66.62505,"E34","C"
321,"Dennis, Mr. Samuel","male",22,0,0,278.28,"wheelwright","Dead","A/5 21172",7.25,"U","S"
322,"Danoff, Mr. Yoto","male",27,0,0,54.47,"blacksmith","Dead","349219",7.8958,"U","S"
323,"Slayter, Miss. Hilda Mary","female",30,0,0,1141.49,"bookbinder","Alive","234818",12.35,"U","Q"
324,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)","female",22,1,1,1405.27,"bookbinder","Alive","248738",29,"U","S"
325,"Sage, Mr. George John Jr","male",28,8,2,79.74,"blacksmith","Dead","CA. 2343",66.62505,"U","S"
326,"Young, Miss. Marie Grice","female",36,0,0,2040.82,"dentist","Alive","PC 17760",66.62505,"C32","C"
327,"Nysveen, Mr. Johan Hansen","male",54.5,0,0,257.89,"barber","Dead","345364",6.2375,"U","S"
329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)","female",31,1,1,120.82,"wigmaker","Alive","363291",20.525,"U","S"
330,"Hippach, Miss. Jean Gertrude","female",16,0,1,3639.96,"farrier","Alive","111361",57.9792,"B18","C"
331,"McCoy, Miss. Agnes","female",28,2,0,242,"weaver","Alive","367226",23.25,"U","Q"
333,"Graham, Mr. George Edward","male",38,0,1,2897.86,"goldsmith","Dead","PC 17582",66.62505,"C91","S"
334,"Vander Planke, Mr. Leo Edmondus","male",16,2,0,399.51,"barber","Dead","345764",18,"U","S"
335,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)","female",28,1,0,4002.83,"dentist","Alive","PC 17611",66.62505,"U","S"
336,"Denkoff, Mr. Mitto","male",28,0,0,169.86,"wigmaker","Dead","349225",7.8958,"U","S"
337,"Pears, Mr. Thomas Clinton","male",29,1,0,4536.83,"pharmacist","Dead","113776",66.6,"C2","S"
339,"Dahl, Mr. Karl Edwart","male",45,0,0,207.72,"blacksmith","Alive","7598",8.05,"U","S"
340,"Blackwell, Mr. Stephen Weart","male",45,0,0,2510.68,"goldsmith","Dead","113784",35.5,"T","S"
341,"Navratil, Master. Edmond Roger","male",2.5,1,1,1570.72,"cabinetmaker","Alive","230080",26,"F2","S"
342,"Fortune, Miss. Alice Elizabeth","female",24,3,2,4370.75,"doctor","Alive","19950",66.62505,"C23 C25 C27","S"
343,"Collander, Mr. Erik Gustaf","male",28,0,0,786.48,"bookbinder","Dead","248740",13,"U","S"
344,"Sedgwick, Mr. Charles Frederick Waddington","male",25,0,0,789.42,"carpenter-joiner","Dead","244361",13,"U","S"
345,"Fox, Mr. Stanley Hubert","male",36,0,0,1514.69,"carpenter-joiner","Dead","229236",13,"U","S"
346,"Brown, Miss. Amelia Mildred","female",24,0,0,925.46,"coachmaker","Alive","248733",13,"F33","S"
347,"Smith, Miss. Marion Elsie","female",40,0,0,1208.01,"coachmaker","Alive","31418",13,"U","S"
348,"Davison, Mrs. Thomas Henry (Mary E Finck)","female",28,1,0,86.51,"wheelwright","Alive","386525",16.1,"U","S"
349,"Coutts, Master. William Loch William","male",3,1,1,125.85,"wheelwright","Alive","C.A. 37671",15.9,"U","S"
350,"Dimic, Mr. Jovan","male",42,0,0,312.65,"weaver","Dead","315088",8.6625,"U","S"
351,"Odahl, Mr. Nils Martin","male",23,0,0,160.19,"blacksmith","Dead","7267",9.225,"U","S"
352,"Williams-Lambert, Mr. Fletcher Fellows","male",28,0,0,4408.95,"surgeon","Dead","113510",35,"C128","S"
353,"Elias, Mr. Tannous","male",15,1,1,318.76,"blacksmith","Dead","2695",7.2292,"U","C"
355,"Yousif, Mr. Wazli","male",28,0,0,124.97,"blacksmith","Dead","2647",7.225,"U","C"
356,"Vanden Steen, Mr. Leo Peter","male",28,0,0,23.8,"wheelwright","Dead","345783",9.5,"U","S"
357,"Bowerman, Miss. Elsie Edith","female",22,0,1,4191.53,"farrier","Alive","113505",55,"E33","S"
358,"Funk, Miss. Annie Clemmer","female",38,0,0,809.97,"shopkeeper","Dead","237671",13,"U","S"
360,"Mockler, Miss. Helen Mary Ellie","female",28,0,0,298.28,"wigmaker","Alive","330980",7.8792,"U","Q"
361,"Skoog, Mr. Wilhelm","male",40,1,4,316.67,"blacksmith","Dead","347088",27.9,"U","S"
362,"del Carlo, Mr. Sebastiano","male",29,1,0,1916.74,"shopkeeper","Dead","SC/PARIS 2167",27.7208,"U","C"
364,"Asim, Mr. Adola","male",35,0,0,66.76,"weaver","Dead","SOTON/O.Q. 3101310",7.05,"U","S"
365,"O'Brien, Mr. Thomas","male",28,1,0,11.45,"wheelwright","Dead","370365",15.5,"U","Q"
366,"Adahl, Mr. Mauritz Nils Martin","male",30,0,0,58.93,"blacksmith","Dead","C 7076",7.25,"U","S"
367,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)","female",54.5,1,0,2597.5,"hatter","Alive","110813",66.62505,"D37","C"
368,"Moussa, Mrs. (Mantoura Boulos)","female",28,0,0,359.64,"blacksmith","Alive","2626",7.2292,"U","C"
369,"Jermyn, Miss. Annie","female",28,0,0,149.76,"barber","Alive","14313",7.75,"U","Q"
370,"Aubart, Mme. Leontine Pauline","female",24,0,0,3665.62,"doctor","Alive","PC 17477",66.62505,"B35","C"
371,"Harder, Mr. George Achilles","male",25,1,0,4758.63,"dentist","Alive","11765",55.4417,"E50","C"
373,"Beavan, Mr. William Thomas","male",19,0,0,342.54,"blacksmith","Dead","323951",8.05,"U","S"
374,"Ringhini, Mr. Sante","male",22,0,0,2461.77,"hatter","Dead","PC 17760",66.62505,"U","C"
375,"Palsson, Miss. Stina Viola","female",3,3,1,223.6,"wheelwright","Dead","349909",21.075,"U","S"
376,"Meyer, Mrs. Edgar Joseph (Leila Saks)","female",28,1,0,3928.86,"pharmacist","Alive","PC 17604",66.62505,"U","C"
378,"Widener, Mr. Harry Elkins","male",27,0,2,2684.64,"pharmacist","Dead","113503",66.62505,"C82","C"
379,"Betros, Mr. Tannous","male",20,0,0,48.78,"barber","Dead","2648",4.0125,"U","C"
380,"Gustafsson, Mr. Karl Gideon","male",19,0,0,150.35,"weaver","Dead","347069",7.775,"U","S"
381,"Bidois, Miss. Rosalie","female",42,0,0,4347.08,"apothecary","Alive","PC 17757",66.62505,"U","C"
382,"Nakid, Miss. Maria (Mary)","female",2.5,0,2,36.51,"blacksmith","Alive","2653",15.7417,"U","C"
383,"Tikkanen, Mr. Juho","male",32,0,0,211.63,"weaver","Dead","STON/O 2. 3101293",7.925,"U","S"
384,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)","female",35,1,0,2448.69,"doctor","Alive","113789",52,"U","S"
386,"Davies, Mr. Charles Henry","male",18,0,0,508.3,"shopkeeper","Dead","S.O.C. 14879",66.62505,"U","S"
387,"Goodwin, Master. Sidney Leonard","male",2.5,5,2,368.8,"wigmaker","Dead","CA 2144",46.9,"U","S"
388,"Buss, Miss. Kate","female",36,0,0,400.98,"breechesmaker","Alive","27849",13,"U","S"
390,"Lehmann, Miss. Bertha","female",17,0,0,1313.94,"cabinetmaker","Alive","SC 1748",12,"U","C"
391,"Carter, Mr. William Ernest","male",36,1,2,2171.57,"dentist","Alive","113760",66.62505,"B96 B98","S"
392,"Jansson, Mr. Carl Olof","male",21,0,0,174.07,"wheelwright","Alive","350034",7.7958,"U","S"
393,"Gustafsson, Mr. Johan Birger","male",28,2,0,35.07,"blacksmith","Dead","3101277",7.925,"U","S"
394,"Newell, Miss. Marjorie","female",23,1,0,4182.92,"dentist","Alive","35273",66.62505,"D36","C"
395,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)","female",24,0,2,19.21,"shoemaker","Alive","PP 9549",16.7,"G6","S"
396,"Johansson, Mr. Erik","male",22,0,0,103.49,"wheelwright","Dead","350052",7.7958,"U","S"
397,"Olsson, Miss. Elina","female",31,0,0,218.5,"wigmaker","Dead","350407",7.8542,"U","S"
398,"McKane, Mr. Peter David","male",46,0,0,1340.47,"silversmith","Dead","28403",26,"U","S"
399,"Pain, Dr. Alfred","male",23,0,0,895.08,"breechesmaker","Dead","244278",10.5,"U","S"
400,"Trout, Mrs. William H (Jessie L)","female",28,0,0,1115.4,"breechesmaker","Alive","240929",12.65,"U","S"
401,"Niskanen, Mr. Juha","male",39,0,0,352.04,"wheelwright","Alive","STON/O 2. 3101289",7.925,"U","S"
403,"Jussila, Miss. Mari Aina","female",21,1,0,165.01,"wigmaker","Dead","4137",9.825,"U","S"
404,"Hakkarainen, Mr. Pekka Pietari","male",28,1,0,115.79,"blacksmith","Dead","STON/O2. 3101279",15.85,"U","S"
405,"Oreskovic, Miss. Marija","female",20,0,0,91.91,"barber","Dead","315096",8.6625,"U","S"
406,"Gale, Mr. Shadrach","male",34,1,0,1674.22,"silversmith","Dead","28664",21,"U","S"
407,"Widegren, Mr. Carl/Charles Peter","male",51,0,0,369.64,"wheelwright","Dead","347064",7.75,"U","S"
408,"Richards, Master. William Rowe","male",3,1,1,1211.48,"bookbinder","Alive","29106",18.75,"U","S"
409,"Birkeland, Mr. Hans Martin Monsen","male",21,0,0,44.31,"blacksmith","Dead","312992",7.775,"U","S"
410,"Lefebre, Miss. Ida","female",28,3,1,295.46,"barber","Dead","4133",25.4667,"U","S"
412,"Hart, Mr. Henry","male",28,0,0,258.66,"wheelwright","Dead","394140",6.8583,"U","Q"
413,"Minahan, Miss. Daisy E","female",33,1,0,3197.7,"doctor","Alive","19928",66.62505,"C78","Q"
415,"Sundman, Mr. Johan Julian","male",44,0,0,302.86,"blacksmith","Alive","STON/O 2. 3101269",7.925,"U","S"
416,"Meek, Mrs. Thomas (Annie Louise Rowley)","female",28,0,0,241,"wheelwright","Dead","343095",8.05,"U","S"
417,"Drew, Mrs. James Vivian (Lulu Thorne Christian)","female",34,1,1,1722.3,"cutler","Alive","28220",32.5,"U","S"
419,"Matthews, Mr. William John","male",30,0,0,1084.73,"cutler","Dead","28228",13,"U","S"
420,"Van Impe, Miss. Catharina","female",10,0,2,97.71,"wigmaker","Dead","345773",24.15,"U","S"
421,"Gheorgheff, Mr. Stanio","male",28,0,0,314.44,"blacksmith","Dead","349254",7.8958,"U","C"
422,"Charters, Mr. David","male",21,0,0,367.11,"wheelwright","Dead","A/5. 13032",7.7333,"U","Q"
423,"Zimmerman, Mr. Leo","male",29,0,0,148.83,"weaver","Dead","315082",7.875,"U","S"
425,"Rosblom, Mr. Viktor Richard","male",18,1,1,209.46,"blacksmith","Dead","370129",20.2125,"U","S"
426,"Wiseman, Mr. Phillippe","male",28,0,0,64.48,"wigmaker","Dead","A/4. 34244",7.25,"U","S"
427,"Clarke, Mrs. Charles V (Ada Maria Winfield)","female",28,1,0,1657.54,"breechesmaker","Alive","2003",26,"U","S"
428,"Phillips, Miss. Kate Florence (Mrs Kate Louise Phillips Marshall)","female",19,0,0,1220.92,"cutler","Alive","250655",26,"U","S"
429,"Flynn, Mr. James","male",28,0,0,203.61,"barber","Dead","364851",7.75,"U","Q"
430,"Pickard, Mr. Berk (Berk Trembisky)","male",32,0,0,213.95,"weaver","Alive","SOTON/O.Q. 392078",8.05,"E10","S"
431,"Bjornstrom-Steffansson, Mr. Mauritz Hakan","male",28,0,0,4002.21,"doctor","Alive","110564",26.55,"C52","S"
433,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)","female",42,1,0,1182.58,"carpenter-joiner","Alive","SC/AH 3085",26,"U","S"
434,"Kallio, Mr. Nikolai Erland","male",17,0,0,72.51,"barber","Dead","STON/O 2. 3101274",7.125,"U","S"
435,"Silvey, Mr. William Baird","male",50,1,0,4504.42,"doctor","Dead","13507",55.9,"E44","S"
436,"Carter, Miss. Lucile Polk","female",14,1,2,4850.91,"apothecary","Alive","113760",66.62505,"B96 B98","S"
437,"Ford, Miss. Doolina Margaret Daisy","female",21,2,2,145.9,"barber","Dead","W./C. 6608",34.375,"U","S"
438,"Richards, Mrs. Sidney (Emily Hocking)","female",24,2,3,879.27,"carpenter-joiner","Alive","29106",18.75,"U","S"
439,"Fortune, Mr. Mark","male",54.5,1,4,2761.53,"doctor","Dead","19950",66.62505,"C23 C25 C27","S"
440,"Kvillner, Mr. Johan Henrik Johannesson","male",31,0,0,545.1,"carpenter-joiner","Dead","C.A. 18723",10.5,"U","S"
441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)","female",45,1,1,829.45,"carpenter-joiner","Alive","F.C.C. 13529",26.25,"U","S"
442,"Hampe, Mr. Leon","male",20,0,0,61.46,"wigmaker","Dead","345769",9.5,"U","S"
443,"Petterson, Mr. Johan Emil","male",25,1,0,339.86,"blacksmith","Dead","347076",7.775,"U","S"
444,"Reynaldo, Ms. Encarnacion","female",28,0,0,1667.18,"hatter","Alive","230434",13,"U","S"
445,"Johannesen-Bratthammer, Mr. Bernt","male",28,0,0,166.43,"wheelwright","Alive","65306",8.1125,"U","S"
446,"Dodge, Master. Washington","male",4,0,2,4592.14,"apothecary","Alive","33638",66.62505,"A34","S"
447,"Mellinger, Miss. Madeleine Violet","female",13,0,1,1496.96,"carpenter-joiner","Alive","250644",19.5,"U","S"
448,"Seward, Mr. Frederic Kimber","male",34,0,0,3395.7,"pharmacist","Alive","113794",26.55,"U","S"
449,"Baclini, Miss. Marie Catherine","female",5,2,1,212.11,"blacksmith","Alive","2666",19.2583,"U","C"
451,"West, Mr. Edwy Arthur","male",36,1,2,1830.04,"cutler","Dead","C.A. 34651",27.75,"U","S"
452,"Hagland, Mr. Ingvald Olai Olsen","male",28,1,0,323.57,"blacksmith","Dead","65303",19.9667,"U","S"
453,"Foreman, Mr. Benjamin Laventall","male",30,0,0,4854.28,"music teacher","Dead","113051",27.75,"C111","C"
454,"Goldenberg, Mr. Samuel L","male",49,1,0,4297.36,"goldsmith","Alive","17453",66.62505,"C92","C"
455,"Peduzzi, Mr. Joseph","male",28,0,0,93.82,"wigmaker","Dead","A/5 2817",8.05,"U","S"
458,"Kenyon, Mrs. Frederick R (Marion)","female",28,1,0,4643.96,"pharmacist","Alive","17464",51.8625,"D21","S"
459,"Toomey, Miss. Ellen","female",50,0,0,1080.34,"bookbinder","Alive","F.C.C. 13531",10.5,"U","S"
460,"O'Connor, Mr. Maurice","male",28,0,0,33.91,"blacksmith","Dead","371060",7.75,"U","Q"
461,"Anderson, Mr. Harry","male",48,0,0,4017.8,"pharmacist","Alive","19952",26.55,"E12","S"
462,"Morley, Mr. William","male",34,0,0,128.8,"barber","Dead","364506",8.05,"U","S"
463,"Gee, Mr. Arthur H","male",47,0,0,4241.9,"doctor","Dead","111320",38.5,"E63","S"
464,"Milling, Mr. Jacob Christian","male",48,0,0,1131.21,"cabinetmaker","Dead","234360",13,"U","S"
465,"Maisner, Mr. Simon","male",28,0,0,172.55,"blacksmith","Dead","A/S 2816",8.05,"U","S"
466,"Goncalves, Mr. Manuel Estanslas","male",38,0,0,139.53,"wheelwright","Dead","SOTON/O.Q. 3101306",7.05,"U","S"
467,"Campbell, Mr. William","male",28,0,0,1436.33,"breechesmaker","Dead","239853",0,"U","S"
468,"Smart, Mr. John Montgomery","male",54.5,0,0,3258.31,"apothecary","Dead","113792",26.55,"U","S"
469,"Scanlan, Mr. James","male",28,0,0,77.03,"shoemaker","Dead","36209",7.725,"U","Q"
470,"Baclini, Miss. Helene Barbara","female",2.5,2,1,165.77,"shoemaker","Alive","2666",19.2583,"U","C"
472,"Cacic, Mr. Luka","male",38,0,0,349.33,"shoemaker","Dead","315089",8.6625,"U","S"
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)","female",33,1,2,910.32,"cabinetmaker","Alive","C.A. 34651",27.75,"U","S"
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)","female",23,0,0,675.27,"cabinetmaker","Alive","SC/AH Basle 541",13.7917,"D","C"
475,"Strandberg, Miss. Ida Sofia","female",22,0,0,23.56,"blacksmith","Dead","7553",9.8375,"U","S"
476,"Clifford, Mr. George Quincy","male",28,0,0,4908.2,"pharmacist","Dead","110465",52,"A14","S"
477,"Renouf, Mr. Peter Henry","male",34,1,0,1495.01,"shopkeeper","Dead","31027",21,"U","S"
478,"Braund, Mr. Lewis Richard","male",29,1,0,170.19,"shoemaker","Dead","3460",7.0458,"U","S"
480,"Hirvonen, Miss. Hildur E","female",2.5,0,1,14.91,"wheelwright","Alive","3101298",12.2875,"U","S"
481,"Goodwin, Master. Harold Victor","male",9,5,2,306.46,"blacksmith","Dead","CA 2144",46.9,"U","S"
482,"Frost, Mr. Anthony Wood Archie","male",28,0,0,1914.09,"cabinetmaker","Dead","239854",0,"U","S"
483,"Rouse, Mr. Richard Henry","male",50,0,0,224.7,"weaver","Dead","A/5 3594",8.05,"U","S"
484,"Turkula, Mrs. (Hedwig)","female",54.5,0,0,200.85,"blacksmith","Alive","4134",9.5875,"U","S"
485,"Bishop, Mr. Dickinson H","male",25,1,0,4731.85,"pharmacist","Alive","11967",66.62505,"B49","C"
486,"Lefebre, Miss. Jeannie","female",28,3,1,112.15,"barber","Dead","4133",25.4667,"U","S"
488,"Kent, Mr. Edward Austin","male",54.5,0,0,4160.84,"pharmacist","Dead","11771",29.7,"B37","C"
489,"Somerton, Mr. Francis William","male",30,0,0,189.33,"barber","Dead","A.5. 18509",8.05,"U","S"
490,"Coutts, Master. Eden Leslie Neville","male",9,1,1,34.01,"blacksmith","Alive","C.A. 37671",15.9,"U","S"
491,"Hagland, Mr. Konrad Mathias Reiersen","male",28,1,0,381.31,"blacksmith","Dead","65304",19.9667,"U","S"
492,"Windelov, Mr. Einar","male",21,0,0,200.51,"blacksmith","Dead","SOTON/OQ 3101317",7.25,"U","S"
494,"Artagaveytia, Mr. Ramon","male",54.5,0,0,3824.12,"apothecary","Dead","PC 17609",49.5042,"U","C"
495,"Stanley, Mr. Edward Roland","male",21,0,0,74.25,"barber","Dead","A/4 45380",8.05,"U","S"
496,"Yousseff, Mr. Gerious","male",28,0,0,129.47,"wheelwright","Dead","2627",14.4583,"U","C"
497,"Eustis, Miss. Elizabeth Mussey","female",54,1,0,4424.14,"music teacher","Alive","36947",66.62505,"D20","C"
498,"Shellard, Mr. Frederick William","male",28,0,0,262.88,"barber","Dead","C.A. 6212",15.1,"U","S"
499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)","female",25,1,2,3348.91,"pharmacist","Dead","113781",66.62505,"C22 C26","S"
500,"Svensson, Mr. Olof","male",24,0,0,159.97,"wheelwright","Dead","350035",7.7958,"U","S"
501,"Calic, Mr. Petar","male",17,0,0,96.62,"wigmaker","Dead","315086",8.6625,"U","S"
502,"Canavan, Miss. Mary","female",21,0,0,7.74,"weaver","Dead","364846",7.75,"U","Q"
503,"O'Sullivan, Miss. Bridget Mary","female",28,0,0,189.26,"blacksmith","Dead","330909",7.6292,"U","Q"
505,"Maioni, Miss. Roberta","female",16,0,0,2190.88,"music teacher","Alive","110152",66.62505,"B79","S"
506,"Penasco y Castellana, Mr. Victor de Satode","male",18,1,0,4341.37,"goldsmith","Dead","PC 17758",66.62505,"C65","C"
507,"Quick, Mrs. Frederick Charles (Jane Richards)","female",33,0,2,1633.07,"silversmith","Alive","26360",26,"U","S"
508,"Bradley, Mr. George (George Arthur Brayton)","male",28,0,0,3966.37,"goldsmith","Alive","111427",26.55,"U","S"
509,"Olsen, Mr. Henry Margido","male",28,0,0,368.94,"barber","Dead","C 4001",22.525,"U","S"
510,"Lang, Mr. Fang","male",26,0,0,170.72,"shoemaker","Alive","1601",56.4958,"U","S"
511,"Daly, Mr. Eugene Patrick","male",29,0,0,362.86,"wigmaker","Alive","382651",7.75,"U","Q"
512,"Webber, Mr. James","male",28,0,0,12.95,"weaver","Dead","SOTON/OQ 3101316",8.05,"U","S"
513,"McGough, Mr. James Robert","male",36,0,0,3009.55,"apothecary","Alive","PC 17473",26.2875,"E25","S"
514,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)","female",54,1,0,3283.51,"dentist","Alive","PC 17603",59.4,"U","C"
516,"Walker, Mr. William Anderson","male",47,0,0,3559.96,"hatter","Dead","36967",34.0208,"D46","S"
517,"Lemore, Mrs. (Amelia Milley)","female",34,0,0,500.47,"cutler","Alive","C.A. 34260",10.5,"F33","S"
518,"Ryan, Mr. Patrick","male",28,0,0,193.48,"wigmaker","Dead","371110",24.15,"U","Q"
520,"Pavlovic, Mr. Stefo","male",32,0,0,262.35,"wheelwright","Dead","349242",7.8958,"U","S"
521,"Perreault, Miss. Anne","female",30,0,0,4572,"apothecary","Alive","12749",66.62505,"B73","S"
523,"Lahoud, Mr. Sarkis","male",28,0,0,229.04,"wigmaker","Dead","2624",7.225,"U","C"
524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)","female",44,0,1,4588.11,"pharmacist","Alive","111361",57.9792,"B18","C"
525,"Kassem, Mr. Fared","male",28,0,0,128.79,"wheelwright","Dead","2700",7.2292,"U","C"
526,"Farrell, Mr. James","male",40.5,0,0,111.5,"shoemaker","Dead","367232",7.75,"U","Q"
527,"Ridsdale, Miss. Lucy","female",50,0,0,601.26,"cabinetmaker","Alive","W./C. 14258",10.5,"U","S"
